epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
587,5087.06,0.55206,0.26827,0.81491,0.99865,1,0.995,0.9438,0.38592,0.20593,0.79161,0.000417439,0.000417439,0.000417439
588,5097.22,0.4799,0.24426,0.77848,0.99827,1,0.995,0.94333,0.38748,0.20512,0.79224,0.000417148,0.000417148,0.000417148
589,5106.35,0.51992,0.32528,0.82799,0.99811,1,0.995,0.94343,0.39786,0.20506,0.79232,0.000416857,0.000416857,0.000416857
590,5113.78,0.50453,0.25844,0.80977,0.99788,1,0.995,0.93925,0.39565,0.20793,0.79266,0.000416566,0.000416566,0.000416566
591,5121.35,0.56485,0.27624,0.81378,0.99803,1,0.995,0.93676,0.40521,0.20918,0.79472,0.000416275,0.000416275,0.000416275
592,5130.92,0.49633,0.25586,0.81539,0.99859,1,0.995,0.94204,0.3942,0.20646,0.79275,0.000415984,0.000415984,0.000415984
593,5139.14,0.51903,0.26328,0.81232,0.99859,1,0.995,0.94074,0.39753,0.20436,0.79313,0.000415692,0.000415692,0.000415692
594,5148.59,0.50989,0.25688,0.81462,0.99841,1,0.995,0.93544,0.40774,0.20687,0.79374,0.000415401,0.000415401,0.000415401
595,5156.88,0.54621,0.2748,0.81258,0.99843,1,0.995,0.94278,0.38647,0.20217,0.7915,0.00041511,0.00041511,0.00041511
596,5164.35,0.53652,0.26342,0.81127,0.99838,1,0.995,0.9474,0.37648,0.19999,0.79086,0.000414819,0.000414819,0.000414819
597,5173.24,0.48959,0.25603,0.80914,0.99847,1,0.995,0.94648,0.37633,0.20079,0.79079,0.000414528,0.000414528,0.000414528
598,5181.28,0.53378,0.26984,0.81781,0.99824,1,0.99498,0.94381,0.38341,0.20198,0.79156,0.000414237,0.000414237,0.000414237
599,5189.23,0.51111,0.30064,0.76124,0.99813,1,0.99496,0.93969,0.39438,0.20598,0.7929,0.000413946,0.000413946,0.000413946
600,5200.19,0.51091,0.25269,0.83393,0.99752,1,0.99495,0.94025,0.39539,0.20507,0.79366,0.000413655,0.000413655,0.000413655
601,5208.83,0.50723,0.26232,0.80873,0.9976,1,0.995,0.94604,0.37665,0.20117,0.79053,0.000413364,0.000413364,0.000413364
602,5217.3,0.50305,0.25545,0.81022,0.99827,1,0.995,0.94345,0.38139,0.2024,0.79074,0.000413073,0.000413073,0.000413073
603,5227.11,0.50764,0.25572,0.82271,0.99812,1,0.995,0.94456,0.38133,0.20229,0.79078,0.000412782,0.000412782,0.000412782
604,5235.86,0.52708,0.26188,0.80715,0.99807,1,0.995,0.94414,0.38391,0.20215,0.79097,0.000412491,0.000412491,0.000412491
605,5243.45,0.51469,0.25898,0.80838,0.99829,1,0.995,0.93954,0.39386,0.20478,0.79247,0.0004122,0.0004122,0.0004122
606,5252.99,0.50623,0.2556,0.81221,0.99818,1,0.995,0.94538,0.38226,0.20125,0.79114,0.000411909,0.000411909,0.000411909
607,5262.36,0.47622,0.25301,0.77099,0.99837,1,0.995,0.94284,0.38846,0.20185,0.79182,0.000411618,0.000411618,0.000411618
608,5270.93,0.50993,0.26063,0.81407,0.99765,0.99984,0.995,0.94004,0.39191,0.20445,0.79275,0.000411327,0.000411327,0.000411327
609,5279.67,0.49516,0.25758,0.8134,0.99878,1,0.995,0.94942,0.37964,0.20002,0.79089,0.000411036,0.000411036,0.000411036
610,5288.87,0.50622,0.26093,0.80944,0.99848,1,0.995,0.94906,0.37746,0.20191,0.79011,0.000410744,0.000410744,0.000410744
611,5296.13,0.51687,0.26877,0.81334,0.99828,1,0.995,0.9479,0.37922,0.20226,0.78993,0.000410453,0.000410453,0.000410453
612,5304.17,0.50482,0.26921,0.81205,0.99877,1,0.995,0.94588,0.37867,0.20416,0.78936,0.000410162,0.000410162,0.000410162
613,5312.18,0.50696,0.26445,0.80923,0.99843,1,0.995,0.9397,0.38388,0.20172,0.7897,0.000409871,0.000409871,0.000409871
614,5319.91,0.53809,0.27215,0.81723,0.99828,1,0.995,0.94511,0.37757,0.2017,0.7894,0.00040958,0.00040958,0.00040958
615,5327.54,0.53781,0.27004,0.81002,0.99846,1,0.995,0.9445,0.37985,0.20036,0.79056,0.000409289,0.000409289,0.000409289
616,5335.31,0.53032,0.2629,0.81103,0.99816,1,0.995,0.9452,0.37638,0.19994,0.79042,0.000408998,0.000408998,0.000408998
617,5344.43,0.53995,0.2653,0.81673,0.99795,1,0.995,0.94913,0.37568,0.2023,0.79023,0.000408707,0.000408707,0.000408707
618,5354.02,0.51411,0.25679,0.82202,0.99861,1,0.995,0.9464,0.38016,0.20301,0.79102,0.000408416,0.000408416,0.000408416
619,5363.18,0.50753,0.26655,0.82258,0.99824,1,0.995,0.94492,0.38822,0.20505,0.79165,0.000408125,0.000408125,0.000408125
620,5372.48,0.51223,0.25541,0.81303,0.99819,1,0.995,0.9475,0.38474,0.20184,0.79046,0.000407834,0.000407834,0.000407834
621,5381.05,0.51772,0.25791,0.81438,0.99835,1,0.995,0.95095,0.37418,0.19835,0.78932,0.000407543,0.000407543,0.000407543
622,5390.09,0.48057,0.24734,0.76891,0.99831,1,0.995,0.94988,0.3719,0.20002,0.78915,0.000407252,0.000407252,0.000407252
623,5398.29,0.5001,0.25292,0.82034,0.99796,1,0.995,0.94951,0.37757,0.19966,0.78965,0.000406961,0.000406961,0.000406961
624,5406.72,0.48357,0.25208,0.80886,0.99815,1,0.995,0.94492,0.38543,0.20006,0.79035,0.00040667,0.00040667,0.00040667
625,5415,0.4874,0.25192,0.80995,0.99823,1,0.995,0.94431,0.38542,0.20008,0.79098,0.000406379,0.000406379,0.000406379
626,5423.79,0.49359,0.2508,0.80811,0.99787,1,0.995,0.94909,0.37661,0.19682,0.79007,0.000406088,0.000406088,0.000406088
627,5432.76,0.51573,0.27912,0.82177,0.99819,1,0.995,0.94768,0.37324,0.19681,0.78959,0.000405796,0.000405796,0.000405796
628,5442.15,0.53357,0.25879,0.82347,0.99846,1,0.995,0.94669,0.37752,0.20122,0.79006,0.000405505,0.000405505,0.000405505
629,5450.32,0.49699,0.25159,0.80715,0.99815,1,0.995,0.94796,0.37832,0.19743,0.79051,0.000405214,0.000405214,0.000405214
630,5458.32,0.51109,0.2549,0.81088,0.99826,1,0.995,0.94829,0.3754,0.19612,0.79019,0.000404923,0.000404923,0.000404923
631,5468.3,0.46511,0.26997,0.81109,0.99783,1,0.9949,0.94554,0.38618,0.19864,0.79093,0.000404632,0.000404632,0.000404632
632,5476.88,0.49482,0.25322,0.81515,0.99755,1,0.99486,0.94715,0.37786,0.19873,0.79019,0.000404341,0.000404341,0.000404341
633,5485.75,0.52244,0.26736,0.81034,0.99759,0.99991,0.99499,0.94652,0.37263,0.19813,0.78997,0.00040405,0.00040405,0.00040405
634,5495.23,0.50263,0.2618,0.81533,0.99822,0.9996,0.995,0.94853,0.37205,0.19837,0.78916,0.000403759,0.000403759,0.000403759
635,5504.24,0.5466,0.26696,0.82793,0.99814,0.99946,0.995,0.94933,0.36577,0.19489,0.78865,0.000403468,0.000403468,0.000403468
636,5511.76,0.51371,0.25461,0.80866,0.99793,0.99954,0.995,0.95121,0.36439,0.19409,0.78871,0.000403177,0.000403177,0.000403177
637,5521.53,0.49412,0.24795,0.80957,0.99822,1,0.995,0.95076,0.36915,0.19582,0.78901,0.000402886,0.000402886,0.000402886
638,5530.75,0.49329,0.24591,0.8206,0.99796,1,0.995,0.94647,0.37632,0.19661,0.78949,0.000402595,0.000402595,0.000402595
639,5539.68,0.50207,0.25715,0.80638,0.99746,1,0.995,0.94928,0.37032,0.19338,0.78924,0.000402304,0.000402304,0.000402304
640,5546.98,0.51402,0.25753,0.80191,0.99782,0.99981,0.995,0.95061,0.36728,0.19343,0.78855,0.000402013,0.000402013,0.000402013
641,5556.14,0.49389,0.24657,0.81484,0.99762,1,0.995,0.95145,0.3647,0.19404,0.78827,0.000401722,0.000401722,0.000401722
642,5563.94,0.51999,0.27569,0.80761,0.99761,0.99971,0.995,0.95115,0.36682,0.19272,0.78821,0.000401431,0.000401431,0.000401431
643,5573.65,0.47895,0.2482,0.81413,0.99824,0.9997,0.995,0.95395,0.35786,0.19107,0.78731,0.000401139,0.000401139,0.000401139
644,5581.61,0.48933,0.2539,0.80083,0.99816,0.99971,0.995,0.95452,0.35956,0.19113,0.78718,0.000400848,0.000400848,0.000400848
645,5589.88,0.50388,0.25477,0.8081,0.99777,0.99961,0.995,0.95268,0.36106,0.19048,0.78763,0.000400557,0.000400557,0.000400557
646,5598.79,0.49116,0.25448,0.80434,0.99817,0.99991,0.995,0.95164,0.36779,0.1949,0.78795,0.000400266,0.000400266,0.000400266
647,5607.68,0.50299,0.2536,0.81324,0.99809,1,0.995,0.95305,0.36277,0.19173,0.78738,0.000399975,0.000399975,0.000399975
648,5615.04,0.52374,0.26921,0.80757,0.99825,0.99996,0.995,0.94842,0.36487,0.19764,0.78782,0.000399684,0.000399684,0.000399684
649,5623.82,0.53582,0.26912,0.8144,0.99838,0.99995,0.995,0.94937,0.37062,0.19674,0.78854,0.000399393,0.000399393,0.000399393
650,5632.75,0.49723,0.25706,0.80724,0.99779,0.99944,0.995,0.95109,0.36143,0.19166,0.78712,0.000399102,0.000399102,0.000399102
651,5640.06,0.51374,0.25731,0.80942,0.99825,0.99951,0.995,0.95103,0.36172,0.19271,0.78703,0.000398811,0.000398811,0.000398811
652,5649.2,0.46951,0.24514,0.81308,0.99862,0.99959,0.995,0.953,0.3557,0.19022,0.78642,0.00039852,0.00039852,0.00039852
653,5658.26,0.47907,0.24639,0.80592,0.99811,1,0.995,0.95731,0.34826,0.18929,0.78515,0.000398229,0.000398229,0.000398229
654,5668.52,0.47324,0.24187,0.80413,0.99789,0.99983,0.995,0.95883,0.34749,0.18804,0.78548,0.000397938,0.000397938,0.000397938
655,5678.93,0.47717,0.23859,0.81138,0.99801,0.99946,0.995,0.95574,0.35374,0.18953,0.78671,0.000397647,0.000397647,0.000397647
656,5686.98,0.48989,0.25255,0.80925,0.99784,0.99954,0.995,0.95656,0.35731,0.19214,0.78795,0.000397356,0.000397356,0.000397356
657,5694.46,0.52442,0.26211,0.8147,0.99776,1,0.995,0.95374,0.3579,0.18967,0.78838,0.000397065,0.000397065,0.000397065
658,5703.72,0.48519,0.24551,0.80955,0.99817,1,0.995,0.95359,0.36002,0.19035,0.78817,0.000396774,0.000396774,0.000396774
659,5714.48,0.48887,0.24324,0.81277,0.99821,1,0.995,0.95384,0.35333,0.1885,0.78732,0.000396483,0.000396483,0.000396483
660,5723.13,0.49319,0.24396,0.81223,0.99866,0.99969,0.995,0.95647,0.35236,0.18865,0.78657,0.000396191,0.000396191,0.000396191
661,5731.76,0.49477,0.24793,0.81022,0.99859,0.99961,0.995,0.956,0.35325,0.18755,0.78689,0.0003959,0.0003959,0.0003959
662,5740.42,0.47956,0.24577,0.81391,0.99836,0.99954,0.995,0.95638,0.35193,0.18806,0.78723,0.000395609,0.000395609,0.000395609
663,5749.02,0.52569,0.25812,0.81091,0.99855,0.99977,0.995,0.9543,0.35376,0.18927,0.78737,0.000395318,0.000395318,0.000395318
664,5758.76,0.46838,0.23784,0.81188,0.99812,0.99966,0.995,0.95241,0.36211,0.19176,0.78825,0.000395027,0.000395027,0.000395027
665,5767.6,0.48616,0.24374,0.81425,0.99831,0.99965,0.995,0.9526,0.35882,0.1905,0.78722,0.000394736,0.000394736,0.000394736
666,5776.03,0.50214,0.25513,0.80549,0.99843,0.99958,0.995,0.95307,0.35873,0.18902,0.78715,0.000394445,0.000394445,0.000394445
667,5784.89,0.46562,0.23166,0.79468,0.99839,0.9996,0.995,0.95395,0.35599,0.18774,0.78686,0.000394154,0.000394154,0.000394154
668,5793.25,0.53028,0.25327,0.82777,0.99853,0.99964,0.995,0.9564,0.35816,0.18869,0.78696,0.000393863,0.000393863,0.000393863
669,5802.89,0.46329,0.23933,0.81164,0.99828,0.99985,0.995,0.95495,0.35895,0.19053,0.78764,0.000393572,0.000393572,0.000393572
670,5813.12,0.48816,0.24675,0.8146,0.99844,0.99981,0.995,0.95489,0.35811,0.19189,0.78703,0.000393281,0.000393281,0.000393281
671,5822.25,0.4763,0.24143,0.81632,0.99825,0.99993,0.995,0.95601,0.35516,0.18933,0.78696,0.00039299,0.00039299,0.00039299
672,5831.43,0.48606,0.24739,0.81477,0.99806,0.9998,0.995,0.9561,0.35115,0.1876,0.78644,0.000392699,0.000392699,0.000392699
673,5841.06,0.49373,0.24916,0.80941,0.99777,0.99957,0.995,0.95865,0.34463,0.18743,0.78586,0.000392408,0.000392408,0.000392408
674,5848.58,0.48856,0.25619,0.79358,0.99773,0.99979,0.99499,0.95767,0.34609,0.18728,0.78659,0.000392117,0.000392117,0.000392117
675,5857.32,0.49873,0.25331,0.80952,0.99782,0.99973,0.99499,0.95809,0.34809,0.18907,0.78659,0.000391826,0.000391826,0.000391826
676,5865.27,0.48693,0.24571,0.81465,0.99788,1,0.99499,0.95767,0.35327,0.18975,0.78687,0.000391534,0.000391534,0.000391534
677,5873.45,0.49364,0.24992,0.80086,0.99824,1,0.995,0.95619,0.35041,0.18836,0.78627,0.000391243,0.000391243,0.000391243
678,5884.21,0.46262,0.24286,0.80924,0.99771,1,0.995,0.95419,0.35122,0.188,0.78626,0.000390952,0.000390952,0.000390952
679,5894.57,0.48277,0.25166,0.81489,0.99742,1,0.995,0.95152,0.35116,0.18876,0.7857,0.000390661,0.000390661,0.000390661
680,5903.91,0.45157,0.23471,0.80128,0.99755,0.99987,0.995,0.95449,0.34424,0.18703,0.78532,0.00039037,0.00039037,0.00039037
681,5912.71,0.46736,0.24393,0.81044,0.99786,0.99967,0.995,0.95182,0.35901,0.19048,0.78708,0.000390079,0.000390079,0.000390079
682,5921.82,0.46827,0.24349,0.80681,0.99841,0.99979,0.995,0.95527,0.35134,0.18749,0.78645,0.000389788,0.000389788,0.000389788
683,5930.17,0.48095,0.24841,0.80836,0.99852,0.99991,0.995,0.95741,0.35197,0.18843,0.78617,0.000389497,0.000389497,0.000389497
684,5939.99,0.4821,0.24985,0.81137,0.99832,1,0.995,0.95831,0.35219,0.18858,0.78629,0.000389206,0.000389206,0.000389206
685,5948.93,0.45521,0.24048,0.76428,0.99844,1,0.995,0.95793,0.35133,0.18865,0.78566,0.000388915,0.000388915,0.000388915
686,5958.81,0.46052,0.24012,0.81165,0.99859,0.99964,0.995,0.95695,0.34686,0.18853,0.78554,0.000388624,0.000388624,0.000388624
687,5967.94,0.48214,0.24837,0.80224,0.99875,0.99971,0.995,0.95396,0.35106,0.18744,0.7863,0.000388333,0.000388333,0.000388333
688,5977.8,0.47677,0.24153,0.80748,0.99867,0.99989,0.995,0.95591,0.35258,0.18701,0.78626,0.000388042,0.000388042,0.000388042
689,5985.76,0.48023,0.2441,0.80162,0.99856,0.99984,0.995,0.95628,0.35533,0.18724,0.78575,0.000387751,0.000387751,0.000387751
690,5993.27,0.48488,0.2427,0.81168,0.99875,0.99975,0.995,0.95481,0.35483,0.18725,0.78592,0.00038746,0.00038746,0.00038746
691,6001.77,0.51271,0.26365,0.8104,0.99836,0.99974,0.995,0.9546,0.36219,0.18997,0.78755,0.000387169,0.000387169,0.000387169
692,6010.83,0.48561,0.24993,0.8094,0.99813,0.99972,0.995,0.95019,0.36941,0.19207,0.788,0.000386878,0.000386878,0.000386878
693,6019.38,0.50104,0.2521,0.80652,0.9984,0.99972,0.995,0.95124,0.36276,0.19003,0.78693,0.000386586,0.000386586,0.000386586
694,6029.38,0.46753,0.23668,0.80755,0.99863,0.99973,0.995,0.95519,0.35454,0.19,0.78574,0.000386295,0.000386295,0.000386295
695,6038.5,0.45003,0.23742,0.80518,0.99841,0.99991,0.995,0.95704,0.35134,0.18706,0.78535,0.000386004,0.000386004,0.000386004
696,6047.64,0.48185,0.24647,0.80691,0.99838,1,0.995,0.95916,0.34543,0.18687,0.78525,0.000385713,0.000385713,0.000385713
697,6056.74,0.49254,0.24474,0.81051,0.99841,1,0.995,0.95836,0.35066,0.18938,0.7858,0.000385422,0.000385422,0.000385422
698,6065.71,0.45769,0.23772,0.80424,0.99817,0.99984,0.995,0.96127,0.34113,0.18618,0.78509,0.000385131,0.000385131,0.000385131
699,6076.31,0.42136,0.22643,0.81684,0.99826,0.99915,0.995,0.95967,0.33802,0.18304,0.78456,0.00038484,0.00038484,0.00038484
700,6084.74,0.4712,0.24016,0.80879,0.9984,0.99965,0.995,0.96172,0.33593,0.18466,0.78388,0.000384549,0.000384549,0.000384549
701,6094.62,0.47682,0.25212,0.80682,0.99847,1,0.995,0.95946,0.33685,0.18555,0.78357,0.000384258,0.000384258,0.000384258
702,6102.37,0.4994,0.25414,0.79939,0.99845,1,0.995,0.95774,0.34121,0.18593,0.78385,0.000383967,0.000383967,0.000383967
703,6111.65,0.47801,0.24345,0.80914,0.99841,1,0.995,0.95717,0.34348,0.18646,0.78418,0.000383676,0.000383676,0.000383676
704,6120.76,0.44963,0.23281,0.80384,0.99782,0.99963,0.995,0.96008,0.33877,0.18275,0.78381,0.000383385,0.000383385,0.000383385
705,6128.73,0.52912,0.25676,0.79233,0.99767,1,0.995,0.95894,0.33901,0.18426,0.78448,0.000383094,0.000383094,0.000383094
706,6138.58,0.46471,0.23675,0.80454,0.9982,0.99981,0.995,0.9521,0.34786,0.18449,0.78499,0.000382803,0.000382803,0.000382803
707,6148.46,0.45803,0.23762,0.80622,0.99846,0.99976,0.995,0.95836,0.34037,0.18392,0.78435,0.000382512,0.000382512,0.000382512
708,6157.3,0.49428,0.24908,0.80801,0.99831,0.99954,0.995,0.95979,0.33908,0.18456,0.78489,0.000382221,0.000382221,0.000382221
709,6167.37,0.45462,0.23642,0.8028,0.99831,0.99957,0.995,0.95828,0.33863,0.18595,0.78435,0.00038193,0.00038193,0.00038193
710,6177.29,0.42895,0.22834,0.80477,0.99841,1,0.995,0.96072,0.33431,0.18461,0.78383,0.000381638,0.000381638,0.000381638
711,6185.45,0.50864,0.25836,0.79901,0.9981,0.99923,0.995,0.96173,0.33429,0.18278,0.78375,0.000381347,0.000381347,0.000381347
712,6195.14,0.48154,0.24595,0.8034,0.99821,0.99925,0.995,0.96098,0.33532,0.18162,0.78379,0.000381056,0.000381056,0.000381056
713,6203.92,0.47676,0.2466,0.8036,0.99839,0.99928,0.995,0.95896,0.34033,0.18477,0.78439,0.000380765,0.000380765,0.000380765
714,6213.28,0.48328,0.25764,0.82552,0.99848,0.99973,0.995,0.95904,0.33668,0.18314,0.7839,0.000380474,0.000380474,0.000380474
715,6221.43,0.45876,0.23986,0.80962,0.99838,0.9998,0.995,0.96178,0.33536,0.18172,0.7841,0.000380183,0.000380183,0.000380183
716,6229.88,0.48113,0.24277,0.80693,0.99823,0.99962,0.995,0.96038,0.33985,0.18149,0.78489,0.000379892,0.000379892,0.000379892
717,6238.56,0.47509,0.24326,0.8068,0.99817,0.99989,0.995,0.96088,0.3383,0.18118,0.78422,0.000379601,0.000379601,0.000379601
718,6247.02,0.4721,0.23679,0.80788,0.99837,0.99971,0.995,0.96069,0.338,0.18048,0.78402,0.00037931,0.00037931,0.00037931
719,6255.28,0.47445,0.23698,0.80487,0.9985,0.99973,0.995,0.96107,0.34396,0.18238,0.78479,0.000379019,0.000379019,0.000379019
720,6264.18,0.45507,0.22867,0.82133,0.99853,0.99977,0.995,0.95989,0.34306,0.18175,0.78473,0.000378728,0.000378728,0.000378728
721,6272.42,0.4613,0.23393,0.80764,0.99873,0.99984,0.995,0.96067,0.33704,0.1808,0.78406,0.000378437,0.000378437,0.000378437
722,6280.03,0.47675,0.24381,0.80407,0.99886,0.99977,0.995,0.96044,0.338,0.18072,0.78416,0.000378146,0.000378146,0.000378146
723,6288.87,0.47703,0.23961,0.81391,0.99868,0.9997,0.995,0.96148,0.33185,0.1799,0.78345,0.000377855,0.000377855,0.000377855
724,6297.6,0.45174,0.23566,0.7997,0.9983,0.99955,0.995,0.96682,0.32077,0.17849,0.78232,0.000377564,0.000377564,0.000377564
725,6308.32,0.45748,0.23493,0.80605,0.99807,0.9994,0.995,0.96431,0.32828,0.18141,0.78312,0.000377273,0.000377273,0.000377273
726,6317.94,0.44278,0.2278,0.80271,0.99837,0.99941,0.995,0.96323,0.32819,0.18016,0.78307,0.000376981,0.000376981,0.000376981
727,6329.2,0.45123,0.23328,0.80449,0.99845,0.99946,0.995,0.96533,0.322,0.17749,0.78229,0.00037669,0.00037669,0.00037669
728,6338.4,0.43375,0.22879,0.80579,0.99814,0.99933,0.995,0.96521,0.32185,0.17701,0.78205,0.000376399,0.000376399,0.000376399
729,6347.21,0.44077,0.22985,0.80774,0.99791,0.99936,0.995,0.96534,0.32049,0.17695,0.78164,0.000376108,0.000376108,0.000376108
730,6356.09,0.44515,0.22874,0.8033,0.99838,1,0.995,0.96502,0.32267,0.17728,0.78162,0.000375817,0.000375817,0.000375817
731,6364.54,0.43423,0.2273,0.80218,0.99854,1,0.995,0.96578,0.31961,0.17479,0.78122,0.000375526,0.000375526,0.000375526
732,6373.4,0.45216,0.23051,0.80185,0.99861,0.99986,0.995,0.96417,0.31949,0.17536,0.78139,0.000375235,0.000375235,0.000375235
733,6381.36,0.47914,0.24327,0.80688,0.99857,0.9996,0.995,0.96498,0.32047,0.17527,0.7817,0.000374944,0.000374944,0.000374944
734,6389.55,0.46242,0.2365,0.80739,0.99843,0.9995,0.995,0.9665,0.31736,0.17378,0.78145,0.000374653,0.000374653,0.000374653
735,6396.64,0.45473,0.23926,0.79637,0.99826,0.99962,0.995,0.96529,0.31701,0.17318,0.78126,0.000374362,0.000374362,0.000374362
736,6404.72,0.45161,0.23385,0.80323,0.99836,0.99988,0.995,0.96378,0.31736,0.17398,0.78074,0.000374071,0.000374071,0.000374071
737,6413.38,0.46243,0.23698,0.80482,0.9981,1,0.995,0.96576,0.31273,0.17357,0.78061,0.00037378,0.00037378,0.00037378
738,6423.15,0.50174,0.2466,0.84744,0.99794,1,0.995,0.9624,0.32236,0.17809,0.78226,0.000373489,0.000373489,0.000373489
739,6431.52,0.46778,0.24186,0.80521,0.99804,1,0.995,0.95713,0.33489,0.18061,0.78356,0.000373198,0.000373198,0.000373198
740,6442.34,0.45815,0.23249,0.8168,0.99793,0.99974,0.995,0.9589,0.32943,0.17892,0.7832,0.000372907,0.000372907,0.000372907
741,6452.3,0.45779,0.23921,0.80499,0.99771,0.99957,0.995,0.96125,0.3297,0.1804,0.78319,0.000372616,0.000372616,0.000372616
742,6460.12,0.46311,0.24051,0.79617,0.99808,0.99983,0.995,0.96377,0.32892,0.17968,0.78325,0.000372325,0.000372325,0.000372325
743,6468.66,0.46572,0.24165,0.80507,0.99792,1,0.995,0.9612,0.33032,0.18271,0.78364,0.000372033,0.000372033,0.000372033
744,6477.76,0.4696,0.23938,0.80952,0.99836,0.99988,0.995,0.96109,0.33085,0.18423,0.78331,0.000371742,0.000371742,0.000371742
745,6486.84,0.43998,0.22734,0.80572,0.99829,0.99977,0.995,0.96391,0.32978,0.1829,0.78339,0.000371451,0.000371451,0.000371451
746,6494.68,0.49554,0.24849,0.80676,0.99804,0.9997,0.995,0.96294,0.33213,0.18313,0.78421,0.00037116,0.00037116,0.00037116
747,6504.24,0.44591,0.22897,0.80474,0.99804,0.99968,0.995,0.96402,0.32805,0.18028,0.78347,0.000370869,0.000370869,0.000370869
748,6513.35,0.46681,0.24232,0.81392,0.99799,0.99994,0.995,0.96344,0.32996,0.18039,0.78335,0.000370578,0.000370578,0.000370578
749,6522.66,0.45599,0.23302,0.80411,0.99809,0.99961,0.995,0.96265,0.33259,0.18044,0.78331,0.000370287,0.000370287,0.000370287
750,6532.11,0.46524,0.24038,0.81079,0.9986,0.99964,0.995,0.96641,0.32383,0.1794,0.78254,0.000369996,0.000369996,0.000369996
751,6540.56,0.44223,0.23298,0.7995,0.99839,0.99961,0.995,0.96586,0.32424,0.17924,0.78242,0.000369705,0.000369705,0.000369705
752,6548.25,0.47977,0.24472,0.81747,0.9984,0.99969,0.995,0.96082,0.33128,0.18126,0.78297,0.000369414,0.000369414,0.000369414
753,6555.68,0.488,0.25052,0.80006,0.99847,0.99969,0.995,0.96295,0.32829,0.18144,0.78259,0.000369123,0.000369123,0.000369123
754,6564.24,0.44947,0.23609,0.80074,0.99847,0.99959,0.995,0.9622,0.33168,0.18165,0.78296,0.000368832,0.000368832,0.000368832
755,6572.63,0.46429,0.2387,0.80102,0.9984,0.99943,0.995,0.96194,0.33319,0.18031,0.78371,0.000368541,0.000368541,0.000368541
756,6581.69,0.48436,0.24054,0.8013,0.99876,0.99948,0.995,0.96391,0.32898,0.17815,0.78408,0.00036825,0.00036825,0.00036825
757,6590.23,0.46977,0.24074,0.81515,0.99866,0.9996,0.995,0.96413,0.32493,0.17768,0.78331,0.000367959,0.000367959,0.000367959
758,6599.52,0.44389,0.23403,0.80277,0.99888,0.99966,0.995,0.96319,0.32842,0.17917,0.78343,0.000367668,0.000367668,0.000367668
759,6607.91,0.49287,0.25665,0.80905,0.99877,0.99968,0.995,0.96363,0.32328,0.17668,0.78257,0.000367377,0.000367377,0.000367377
760,6616.57,0.42176,0.23288,0.80767,0.99855,0.99958,0.995,0.96671,0.31448,0.17345,0.78152,0.000367085,0.000367085,0.000367085
761,6624.81,0.47649,0.24122,0.7973,0.99849,0.99956,0.995,0.9678,0.3123,0.17198,0.78097,0.000366794,0.000366794,0.000366794
762,6634.9,0.47749,0.24446,0.81241,0.99843,0.99963,0.995,0.9651,0.31758,0.17368,0.78189,0.000366503,0.000366503,0.000366503
763,6644.55,0.44013,0.23275,0.80226,0.99803,0.99978,0.995,0.96794,0.31448,0.17233,0.78184,0.000366212,0.000366212,0.000366212
764,6653.22,0.48484,0.24946,0.80077,0.99804,0.99959,0.995,0.96727,0.31688,0.17416,0.78204,0.000365921,0.000365921,0.000365921
765,6661.62,0.45485,0.24343,0.80066,0.99832,0.9996,0.995,0.96762,0.31781,0.17383,0.78194,0.00036563,0.00036563,0.00036563
